100425;73;51;7;
100426;13;10;3;
100427;0;0;1;
100428;10;9;2;
100429;25;22;3;
100430;15;14;3;
100501;15;11;3;
100502;63;47;7;
100503;16;16;3;
100504;35;23;3;
100505;10;10;3;
100506;25;22;3;
100507;13;13;3;
100508;21;20;3;
100509;53;34;6;
100510;22;21;3;
100511;10;10;3;
100512;13;13;3;
100513;8;6;3;
100514;29;26;3;
100515;12;12;3;
100516;76;57;7;
100517;14;14;3;
100518;4;4;2;
100519;23;20;3;
100520;19;19;3;
100521;13;13;3;
100522;33;25;3;
100523;29;29;7;
100524;33;32;3;
100525;20;17;3;
100526;25;19;3;
100527;9;9;2;
100528;18;15;3;
100529;16;14;3;
100530;63;43;7;
100531;13;12;3;
100601;10;10;3;
100602;21;19;3;
100603;17;8;3;
100604;19;15;3;
100605;17;17;3;
100606;31;23;7;
100607;9;7;3;
100608;5;5;2;
100609;23;21;3;
100610;17;16;3;
100611;11;10;3;
100612;23;22;3;
100613;31;25;7;
100614;21;19;3;
100615;18;17;3;
100616;31;28;3;
100617;15;13;3;
100618;10;10;2;
100619;15;15;3;
100620;35;22;6;
100621;18;17;3;
100622;6;5;3;
100623;17;15;3;
100624;20;18;3;
100625;19;18;3;
100626;11;8;3;
100627;18;12;7;
100628;17;16;3;
100629;4;4;2;
100630;10;10;2;
100701;7;7;2;
100702;12;12;3;
100703;13;13;3;
100704;34;29;7;
100705;17;17;3;
100706;14;13;2;
100707;28;25;3;
100708;3;3;2;
100709;18;17;3;
100710;26;23;3;
100711;93;70;7;
100712;23;14;3;
100713;31;26;3;
100714;30;24;3;
100715;13;12;3;
100716;21;17;3;
100717;21;14;3;
100718;56;45;7;
100719;22;19;2;
100720;6;6;3;
100721;26;18;3;
100722;25;20;3;
100723;14;13;3;
100724;11;9;2;
100725;46;36;6;
100726;22;22;3;
100727;25;19;3;
100728;22;21;3;
100729;31;27;3;
100730;12;12;2;
100731;20;15;3;
100801;16;16;5;
100802;13;13;3;
100803;9;9;3;
100804;15;14;2;
100805;20;18;3;
100806;55;43;3;
100807;18;17;4;
100808;38;31;6;
100809;8;8;2;
100810;10;9;3;
100811;22;10;3;
100812;17;13;3;
100813;21;15;3;
100814;13;12;3;
100815;9;9;5;
100816;17;14;3;
100817;38;20;3;
100818;9;9;2;
100819;8;5;3;
100820;18;17;3;
100821;24;22;3;
100822;26;23;6;
100823;18;17;4;
100824;13;13;2;
100825;13;12;3;
100826;14;13;3;
100827;4;1;2;
100828;31;10;3;
100829;28;24;7;
100830;19;19;3;
100831;22;16;3;
100901;13;12;3;
100902;11;11;3;
100903;25;24;3;
100904;31;29;3;
100905;42;37;7;
100906;12;12;3;
100907;16;16;3;
100908;33;24;3;
100909;6;6;3;
100910;19;16;3;
100911;6;2;3;
100912;32;24;7;
100913;16;16;3;
100914;12;11;3;
100915;27;11;3;
100916;34;25;3;
100917;19;19;3;
100918;26;23;3;
100919;31;29;6;
100920;19;17;2;
100921;15;14;3;
100922;16;14;3;
100923;34;30;3;
100924;26;19;3;
100925;41;35;3;
100926;53;44;6;
100927;28;24;3;
100928;13;11;3;
100929;8;8;3;
100930;15;15;2;
101001;19;18;3;
101002;28;23;3;
101003;28;12;6;
101004;35;29;3;
101005;30;21;3;
101006;21;17;3;
101007;20;16;3;
101008;20;19;3;
101009;11;11;3;
101010;59;47;7;
101011;36;25;3;
101012;28;24;3;
101013;31;27;3;
101014;27;5;3;
101015;24;22;3;
101016;20;19;3;
101017;17;16;7;
101018;20;20;3;
101019;23;22;3;
101020;13;13;3;
101021;25;18;3;
101022;23;20;3;
101023;27;20;3;
101024;16;15;6;
101025;37;28;3;
101026;34;32;3;
101027;34;30;3;
101028;14;12;3;
101029;26;24;3;
101030;20;20;3;
101031;0;0;4;
101101;0;0;1;
101102;25;23;3;
101103;16;16;3;
101104;14;12;3;
101105;18;17;3;
101106;9;9;3;
101107;15;11;6;
101108;17;17;3;
101109;25;22;3;
101110;16;16;3;
101111;32;30;3;
101112;22;18;3;
101113;13;11;3;
101114;11;11;6;
101115;12;12;3;
101116;10;10;2;
101117;18;15;3;
101118;11;8;3;
101119;15;9;3;
101120;15;13;3;
101121;71;56;7;
101122;12;12;3;
101123;20;18;3;
101124;16;15;3;
101125;16;16;2;
101126;27;23;3;
101127;24;22;3;
101128;31;27;7;
101129;29;25;3;
101130;26;22;3;
101201;14;14;3;
101202;23;19;3;
101203;31;25;3;
101204;8;7;2;
101205;42;23;7;
101206;17;17;3;
101207;36;27;3;
101208;23;20;3;
101209;20;20;3;
101210;20;18;3;
101211;5;5;2;
101212;75;58;7;
101213;44;42;3;
101214;30;29;3;
101215;24;21;3;
101216;20;18;3;
101217;24;22;3;
101218;2;2;2;
101219;47;38;6;
101220;23;18;3;
101221;24;22;3;
101222;33;28;3;
101223;19;18;3;
101224;27;26;3;
101225;35;33;3;
101226;35;24;7;
101227;30;30;3;
101228;16;13;3;
101229;4;4;2;
101230;13;12;3;
101231;30;28;3;
110101;2;1;2;
110102;18;16;5;
110103;22;16;3;
110104;32;28;3;
110105;12;10;3;
110106;12;12;2;
110107;13;12;3;
110108;15;12;3;
110109;8;8;6;
110110;21;18;3;
110111;14;14;3;
110112;16;14;3;
110113;20;18;3;
110114;20;20;3;
110115;13;12;3;
110116;20;20;6;
110117;6;6;3;
110118;30;25;3;
110119;11;10;3;
110120;8;8;2;
110121;5;5;2;
110122;16;16;3;
110123;16;8;5;
110124;26;22;3;
110125;35;27;3;
110126;28;20;3;
110127;26;22;3;
110128;14;14;3;
110129;32;30;3;
110130;61;50;7;
110131;16;16;3;
110201;11;11;3;
110202;11;11;1;
110203;29;28;3;
110204;16;15;3;
110205;22;20;3;
110206;17;9;6;
110207;21;20;3;
110208;22;19;3;
110209;28;25;3;
110210;27;23;3;
110211;28;23;3;
110212;12;12;3;
110213;5;5;6;
110214;33;30;3;
110215;21;19;3;
110216;29;23;3;
110217;20;15;3;
110218;8;5;2;
110219;14;13;3;
110220;44;37;6;
110221;29;22;3;
110222;20;18;3;
110223;13;11;2;
110224;20;18;2;
110225;19;15;3;
110226;16;16;3;
110227;13;7;6;
110228;12;9;3;
110301;14;13;3;
110302;22;20;3;
110303;29;27;3;
110304;37;16;3;
110305;41;29;3;
110306;40;33;7;
110307;18;15;3;
110308;20;17;3;
110309;9;9;3;
110310;18;16;3;
110311;16;15;3;
110312;18;17;3;
110313;16;13;6;
110314;16;16;3;
110315;8;7;3;
110316;10;10;2;
110317;21;16;3;
110318;19;15;3;
110319;8;8;3;
110320;28;13;7;
110321;8;6;3;
110322;18;15;3;
110323;24;23;3;
110324;18;18;3;
110325;8;8;3;
110326;21;18;3;
110327;24;22;7;
110328;12;11;2;
110329;44;32;3;
110330;29;21;3;
110331;27;24;3;
110401;20;19;3;
110402;19;18;3;
110403;19;11;6;
110404;10;10;3;
110405;17;16;3;
110406;16;14;2;
110407;12;11;3;
110408;24;24;3;
110409;18;17;3;
110410;41;27;7;
110411;2;2;2;
110412;15;14;3;
110413;10;8;3;
110414;13;11;3;
110415;37;35;3;
110416;18;16;3;
110417;47;42;7;
110418;21;11;3;
110419;17;13;3;
110420;12;9;3;
110421;22;20;3;
110422;15;15;3;
110423;28;23;3;
110424;9;6;6;
110425;14;12;2;
110426;12;11;3;
110427;26;24;3;
110428;13;8;3;
110429;42;34;3;
110430;27;18;3;
110501;27;18;7;
110502;43;34;3;
110503;16;13;3;
110504;22;19;3;
110505;22;18;3;
110506;23;22;4;
110507;11;10;2;
110508;30;4;6;
110509;21;19;3;
110510;42;34;3;
110511;24;18;3;
110512;13;13;3;
110513;34;30;3;
110514;33;28;3;
110515;87;58;7;
110516;18;16;3;
110517;5;5;2;
110518;13;10;2;
110519;11;11;3;
110520;16;15;3;
110521;21;20;3;
110522;4;4;6;
110523;19;19;3;
110524;23;19;3;
110525;23;20;3;
110526;6;6;2;
110527;15;15;3;
110528;11;11;2;
110529;52;41;7;
110530;10;10;2;
110531;19;17;3;
110601;24;21;3;
110602;10;10;2;
110603;9;6;3;
110604;24;20;3;
110605;10;7;6;
110606;21;15;3;
110607;18;17;3;
110608;34;23;3;
110609;18;16;2;
110610;27;25;3;
110611;15;13;3;
110612;50;41;7;
110613;9;9;2;
110614;14;13;3;
110615;29;26;3;
110616;19;17;3;
110617;21;18;2;
110618;40;32;3;
110619;12;11;7;
110620;13;13;3;
110621;8;8;2;
110622;26;22;3;
110623;21;21;3;
110624;25;23;3;
110625;21;18;3;
110626;35;30;7;
110627;14;14;2;
110628;16;16;3;
110629;19;17;3;
110630;31;29;3;
110701;29;26;3;
110702;10;10;3;
110703;13;13;7;
110704;4;4;2;
110705;18;13;3;
110706;11;9;3;
110707;22;15;3;
110708;38;30;3;
110709;9;9;3;
110710;65;45;7;
110711;20;18;3;
110712;15;14;3;
110713;21;20;3;
110714;31;24;3;
110715;31;28;3;
110716;8;8;3;
110717;13;2;7;
110718;24;17;3;
110719;10;8;3;
110720;23;21;3;
110721;27;24;3;
110722;33;26;4;
110723;18;17;3;
110724;54;45;6;
110725;28;24;3;
110726;27;24;3;
110727;12;12;3;
110728;17;17;2;
110729;26;22;3;
110730;16;14;3;
110731;31;25;7;
110801;16;15;3;
110802;6;4;2;
110803;15;14;3;
110804;13;12;2;
110805;35;29;3;
110806;34;30;3;
110807;36;8;7;
110808;7;7;2;
110809;10;10;3;
110810;11;9;3;
110811;17;13;2;
110812;23;18;3;
110813;15;15;3;
110814;3;3;7;
110815;12;12;3;
110816;20;15;3;
110817;4;3;2;
110818;24;23;3;
110819;15;15;2;
110820;23;23;3;
110821;19;13;4;
110822;20;18;3;
110823;17;13;3;
110824;21;21;3;
110825;19;17;3;
110826;26;26;3;
110827;31;29;3;
110828;6;3;6;
110829;25;20;3;
110830;15;14;3;
110831;15;15;3;
110901;30;25;3;
110902;20;20;3;
110903;33;29;3;
110904;38;34;6;
110905;15;15;3;
110906;21;18;3;
110907;11;11;3;
110908;19;16;3;
110909;10;10;3;
110910;22;19;3;
110911;0;0;3;
110912;18;17;3;
110913;2;2;1;
110914;2;2;1;
110915;22;17;3;
110916;15;13;3;
110917;23;20;3;
110918;59;34;6;
110919;33;22;3;
110920;10;10;2;
110921;22;21;3;
110922;13;12;3;
110923;28;25;3;
110924;21;16;5;
110925;33;26;8;
110926;11;11;2;
110927;11;9;3;
110928;10;6;3;
110929;19;13;3;
110930;6;6;3;
111001;8;8;3;
111002;39;35;7;
111003;31;26;3;
111004;8;4;3;
111005;11;11;3;
111006;32;23;3;
111007;16;14;2;
111008;27;24;3;
111009;45;33;8;
111010;24;18;3;
111011;28;25;3;
111012;28;25;3;
111013;21;18;3;
111014;24;22;3;
111015;16;14;3;
111016;38;36;5;
111017;9;9;2;
111018;19;16;3;
111019;6;6;2;
111020;27;21;3;
111021;34;26;3;
111022;16;14;3;
111023;55;46;7;
111024;23;22;3;
111025;23;20;3;
111026;32;27;3;
111027;30;27;4;
111028;33;30;3;
111029;32;28;3;
111030;32;25;7;
111031;20;17;3;
111101;9;9;3;
111102;30;26;3;
111103;14;13;3;
111104;18;17;3;
111105;33;26;3;
111106;12;1;7;
111107;11;10;3;
111108;8;8;2;
111109;9;9;3;
111110;13;10;3;
111111;25;24;3;
111112;11;11;2;
111113;22;17;6;
111114;16;14;3;
111115;10;8;3;
111116;11;10;2;
111117;25;23;3;
111118;22;16;3;
111119;18;17;3;
111120;46;38;7;
111121;20;18;3;
111122;25;22;3;
111123;18;16;3;
111124;17;12;3;
111125;7;7;2;
111126;7;7;3;
111127;79;49;6;
111128;18;17;3;
111129;23;21;3;
111130;20;20;3;
111201;24;20;3;
111202;26;23;3;
111203;15;14;2;
111204;47;36;7;
111205;21;19;3;
111206;23;17;3;
111207;11;11;3;
111208;20;15;3;
111209;34;30;3;
111210;35;28;3;
111211;0;0;6;
111212;12;12;3;
111213;10;10;2;
111214;13;11;2;
111215;11;11;3;
111216;18;17;4;
111217;0;0;2;
111218;25;19;6;
111219;15;9;3;
111220;9;8;3;
111221;18;15;3;
111222;4;4;2;
111223;12;9;3;
111224;7;7;2;
111225;6;3;6;
111226;11;9;3;
111227;18;18;3;
111228;22;19;3;
111229;25;25;3;
111230;20;18;3;
111231;10;10;2;
120101;19;18;6;
120102;8;8;3;
120103;15;14;2;
120104;14;13;2;
120105;14;12;3;
120106;20;14;3;
120107;27;21;3;
120108;9;7;6;
120109;17;12;3;
120110;18;14;3;
120111;20;19;3;
120112;20;13;3;
120113;13;13;3;
120114;10;10;3;
120115;48;33;6;
120116;14;12;3;
120117;12;11;2;
120118;15;14;2;
120119;10;10;3;
120120;31;28;3;
120121;17;17;3;
120122;47;41;6;
120123;18;16;3;
120124;32;25;3;
120125;16;15;3;
120126;29;27;3;
120127;4;4;3;
120128;22;21;3;
120129;16;16;6;
120130;20;18;3;
120131;15;12;2;
120201;11;10;3;
120202;11;11;2;
120203;34;31;3;
120204;22;19;3;
120205;14;14;6;
120206;7;7;2;
120207;12;11;3;
120208;5;5;2;
120209;5;5;2;
120210;14;12;2;
120211;15;13;3;
120212;20;10;7;
120213;26;24;3;
120214;25;21;3;
120215;25;21;4;
120216;19;18;3;
120217;15;15;2;
120218;31;25;3;
120219;39;32;6;
120220;16;14;3;
120221;9;6;2;
120222;9;9;3;
120223;8;8;2;
120224;24;23;3;
120225;9;8;3;
120226;15;13;6;
120227;32;25;4;
120228;12;12;3;
120229;12;11;3;
120301;11;10;3;
120302;21;18;3;
120303;4;4;2;
120304;15;7;6;
120305;24;22;3;
120306;24;22;3;
120307;26;19;3;
120308;15;14;3;
120309;21;20;3;
120310;20;19;3;
120311;56;41;7;
120312;12;12;2;
120313;22;22;3;
120314;13;13;3;
120315;13;10;3;
120316;16;13;3;
120317;18;17;3;
120318;90;72;7;
120319;19;11;3;
120320;19;14;2;
120321;9;9;3;
120322;19;18;3;
120323;27;25;3;
120324;34;31;3;
120325;38;31;7;
120326;23;21;3;
120327;15;13;3;
120328;11;11;2;
120329;5;5;2;
120330;20;11;3;
120331;19;17;3;
120401;30;26;7;
120402;15;14;3;
120403;9;8;3;
120404;9;9;3;
120405;17;16;3;
120406;22;19;3;
120407;17;15;3;
120408;30;28;6;
120409;10;5;3;
120410;16;12;3;
120411;20;19;3;
120412;25;20;3;
120413;23;20;3;
120414;22;21;3;
120415;33;31;7;
120416;19;17;3;
120417;32;27;3;
120418;21;18;3;
120419;9;8;2;
120420;25;21;3;
120421;28;25;3;
120422;11;7;7;
120423;16;16;3;
120424;21;19;3;
120425;14;13;3;
120426;28;27;3;
120427;22;20;3;
120428;15;15;3;
120429;11;11;5;
120430;11;11;3;
120501;24;21;3;
120502;11;11;3;
120503;9;9;2;
120504;20;19;3;
120505;18;18;3;
120506;12;9;6;
120507;15;14;3;
120508;30;27;3;
120509;22;20;3;
120510;14;14;3;
120511;33;9;3;
120512;15;15;3;
120513;34;26;6;
120514;14;14;3;
120515;13;13;3;
120516;21;18;3;
120517;12;12;3;
120518;20;18;3;
120519;14;13;3;
120520;52;40;8;
120521;9;9;3;
120522;6;6;3;
120523;23;20;3;
120524;16;13;3;
120525;23;21;3;
120526;13;13;3;
120527;10;6;7;
120528;19;19;3;
120529;26;26;3;
120530;18;18;3;
120531;7;7;4;
120601;15;14;3;
120602;14;14;3;
120603;14;14;4;
120604;15;13;3;
120605;4;4;3;
120606;16;16;3;
120607;28;22;3;
120608;28;27;4;
120609;19;16;2;
120610;19;17;7;
120611;11;10;2;
120612;29;25;3;
120613;25;21;3;
120614;24;20;3;
120615;26;24;3;
120616;21;20;3;
120617;29;27;5;
120618;21;19;4;
120619;14;13;3;
120620;17;16;2;
120621;22;19;3;
120622;25;23;3;
120623;12;12;2;
120624;5;5;7;
120625;9;9;3;
120626;8;8;2;
120627;12;12;3;
120628;12;11;2;
120629;34;27;3;
120630;20;19;2;
120701;53;42;7;
120702;8;8;2;
120703;7;7;2;
120704;11;10;3;
120705;9;8;2;
120706;21;20;3;
120707;18;16;3;
120708;37;32;6;
120709;12;12;3;
120710;9;6;3;
120711;6;6;2;
120712;20;18;3;
120713;28;26;3;
120714;14;13;3;
120715;49;23;6;
120716;21;17;3;
120717;8;8;3;
120718;13;10;3;
120719;15;13;3;
120720;12;12;3;
120721;9;9;3;
120722;12;12;6;
120723;12;11;3;
120724;18;11;3;
120725;20;18;3;
120726;20;18;3;
120727;25;24;2;
120728;13;12;2;
120729;45;38;7;
120730;13;8;3;
120731;8;8;2;
120801;8;8;3;
120802;25;21;3;
120803;4;4;2;
120804;25;21;3;
120805;10;7;6;
120806;17;16;2;
120807;29;23;3;
120808;19;11;3;
120809;21;19;3;
120810;16;15;3;
120811;20;18;3;
120812;13;13;4;
120813;16;15;3;
120814;13;12;3;
120815;11;8;3;
120816;18;16;3;
120817;18;18;3;
120818;24;22;3;
120819;21;11;7;
120820;11;11;3;
120821;18;16;3;
120822;7;7;2;
120823;14;11;2;
120824;25;23;3;
120825;10;8;3;
120826;4;4;5;
120827;9;9;2;
120828;15;15;3;
120829;21;18;3;
120830;7;7;2;
120831;17;14;3;
120901;10;10;2;
120902;30;26;6;
120903;24;19;3;
120904;13;13;3;
120905;7;6;3;
120906;19;14;3;
120907;30;28;3;
120908;2;2;2;
120909;27;23;6;
120910;16;13;3;
120911;21;18;3;
120912;7;7;1;
120913;20;16;3;
120914;19;18;3;
120915;15;15;3;
120916;16;12;6;
120917;11;10;3;
120918;12;12;3;
120919;21;20;3;
120920;8;8;3;
120921;27;26;3;
120922;5;4;2;
120923;28;26;6;
120924;14;12;2;
120925;24;24;2;
120926;14;10;3;
120927;2;2;2;
120928;31;24;3;
120929;37;31;3;
120930;8;3;7;
121001;10;10;2;
121002;17;13;3;
121003;21;19;3;
121004;24;18;3;
121005;26;23;3;
121006;14;12;2;
121007;57;41;6;
121008;16;12;3;
121009;9;9;3;
121010;28;24;3;
121011;26;25;3;
121012;31;28;3;
121013;18;18;3;
121014;37;29;6;
121015;18;17;3;
121016;17;15;3;
121017;20;12;3;
121018;27;26;3;
121019;9;8;3;
121020;19;18;3;
121021;38;32;6;
121022;23;23;3;
121023;25;20;3;
121024;18;15;3;
121025;18;17;3;
121026;10;7;3;
121027;34;29;3;
121028;11;9;5;
121029;31;27;3;
121030;24;22;3;
121031;37;29;3;
121101;18;17;3;
121102;20;18;3;
121103;21;21;3;
121104;35;33;7;
121105;23;22;3;
121106;17;16;3;
121107;13;10;5;
121108;21;21;3;
121109;11;9;3;
121110;26;23;3;
121111;51;45;6;
121112;6;6;3;
121113;26;23;3;
121114;22;21;3;
121115;14;13;3;
121116;13;13;3;
121117;14;12;3;
121118;41;40;6;
121119;29;27;3;
121120;18;14;2;
121121;20;16;3;
121122;18;16;3;
121123;26;21;3;
121124;19;11;3;
121125;1;1;4;
121126;22;22;3;
121127;6;6;2;
121128;23;20;3;
121129;21;18;3;
121130;5;5;2;
121201;21;21;3;
121202;14;14;6;
121203;18;16;3;
121204;15;15;3;
121205;10;10;2;
121206;18;18;3;
121207;1;1;1;
121208;8;8;3;
121209;8;8;5;
121210;9;8;2;
121211;3;3;2;
121212;20;18;3;
121213;12;12;2;
121214;0;0;1;
121215;29;23;3;
121216;33;26;7;
121217;29;18;3;
121218;24;22;3;
121219;14;14;3;
121220;13;11;2;
121221;31;24;3;
121222;14;14;2;
121223;34;29;6;
121224;1;1;2;
121225;10;6;3;
121226;36;33;3;
121227;32;28;3;
121228;10;10;3;
121229;23;20;3;
121230;56;38;7;
121231;30;23;3;
130015;17;17;3;
130101;28;24;3;
130102;12;9;3;
130103;15;14;2;
130104;18;15;3;
130105;19;17;3;
130106;11;11;6;
130107;19;16;3;
130108;38;29;3;
130109;25;21;3;
130110;25;23;3;
130111;30;27;3;
130112;12;11;3;
130113;12;2;3;
130114;22;19;3;
130116;4;4;2;
130117;10;9;3;
130118;20;19;3;
130119;24;20;3;
130120;33;23;7;
130121;23;23;3;
130122;20;18;3;
130123;19;19;3;
130124;25;21;3;
130125;37;30;3;
130126;20;20;2;
130127;13;13;3;
130128;19;17;3;
130129;16;15;3;
130130;12;10;3;
130131;7;7;2;
130201;17;16;3;
130202;23;20;3;
130203;25;24;7;
130204;27;19;3;
130205;6;6;2;
130206;14;12;3;
130207;7;7;2;
130208;21;21;3;
130209;14;14;3;
130210;50;43;7;
130211;21;19;3;
130212;14;14;3;
130213;25;22;3;
130214;24;21;3;
130215;15;15;3;
130216;24;23;3;
130217;39;30;6;
130218;9;7;3;
130219;23;19;3;
130220;23;19;3;
130221;23;19;3;
130222;21;19;3;
130223;11;9;3;
130224;37;23;6;
130225;6;6;3;
130226;9;8;3;
130227;21;16;3;
130228;15;15;3;
130301;20;17;3;
130302;9;9;3;
130303;36;33;6;
130304;27;22;3;
130305;9;9;2;
130306;16;14;3;
130307;20;19;3;
130308;11;11;3;
130309;8;8;3;
130310;37;29;7;
130311;23;18;3;
130312;18;17;3;
130313;20;19;3;
130314;18;18;3;
130315;32;28;3;
130316;7;7;3;
130317;32;26;7;
130318;17;14;3;
130319;32;20;3;
130320;16;15;3;
130321;19;19;3;
130322;21;20;3;
130323;27;19;3;
130324;24;20;6;
130325;14;12;3;
130326;20;18;3;
130327;18;13;3;
130328;19;16;3;
130329;23;20;3;
130330;11;9;3;
130331;35;26;7;
130401;11;11;2;
130402;24;22;3;
130403;25;23;3;
130404;18;15;3;
130405;21;19;3;
130406;19;17;3;
130407;34;10;7;
130408;3;3;2;
130409;19;17;3;
130410;27;20;3;
130411;16;11;3;
130412;19;17;3;
130413;19;18;3;
130414;31;8;7;
130415;13;11;3;
130416;15;13;3;
130417;10;7;3;
130418;17;16;3;
130419;21;18;3;
130420;26;24;3;
130421;8;8;6;
130422;19;15;3;
130423;13;13;3;
130424;14;14;3;
130425;17;15;3;
130426;16;16;3;
130427;9;6;3;
130428;1;1;4;
130429;13;12;3;
130430;33;29;3;
130501;7;7;2;
130502;14;14;4;
130503;29;25;3;
130504;15;15;3;
130505;11;11;5;
130506;29;24;3;
130507;11;11;3;
130508;7;7;3;
130509;26;14;3;
130510;13;11;3;
130511;26;25;3;
130512;29;25;6;
130513;24;22;3;
130514;7;6;3;
130515;13;12;3;
130516;20;15;3;
130517;17;17;3;
130518;23;21;3;
130519;0;0;6;
130520;21;19;3;
130521;25;24;3;
130522;19;16;3;
130523;22;21;3;
130524;13;13;3;
130525;9;9;2;
130526;11;8;7;
130527;31;27;3;
130528;22;15;3;
130529;17;17;3;
130530;20;19;3;
130531;24;19;3;
130601;22;19;3;
130602;22;19;6;
130603;19;15;3;
130604;10;9;3;
130605;19;15;3;
130606;27;23;3;
130607;24;21;3;
130608;23;19;3;
130609;5;5;6;
130610;10;10;3;
130611;37;35;3;
130612;25;20;3;
130613;32;26;3;
130614;20;17;3;
130615;28;21;3;
130616;58;46;6;
130617;16;16;3;
130618;10;10;3;
130619;22;21;3;
130620;11;11;2;
130621;26;18;3;
130622;17;14;3;
130623;28;24;7;
130624;16;15;3;
130625;6;6;2;
130626;30;26;3;
130627;16;15;2;
130628;13;12;3;
130629;15;14;4;
130630;41;36;7;
130701;19;15;3;
130702;36;33;3;
130703;22;20;3;
130704;18;18;3;
130705;28;25;3;
130706;17;14;3;
130707;25;24;8;
130708;16;15;3;
130709;14;14;3;
130710;14;11;3;
130711;19;18;3;
130712;20;15;3;
130713;8;8;3;
130714;45;35;6;
130715;7;7;2;
130716;24;24;3;
130717;19;15;3;
130718;24;16;3;
130719;24;23;3;
130720;10;10;2;
130721;47;37;7;
130722;13;13;3;
130723;23;20;3;
130724;11;8;2;
130725;17;16;3;
130726;25;23;3;
130727;11;10;2;
130728;27;26;7;
130729;24;23;3;
130730;13;12;3;
130731;19;17;3;
130801;14;13;3;
130802;15;13;3;
130803;28;25;3;
130804;22;20;6;
130805;7;7;2;
130806;26;24;3;
130807;24;18;3;
130808;13;9;3;
130809;13;13;3;
130810;17;17;3;
130811;10;10;6;
130812;19;18;3;
130813;20;16;3;
130814;15;15;3;
130815;30;27;3;
130816;18;18;3;
130817;17;15;2;
130818;14;14;5;
130819;21;19;3;
130820;23;21;3;
130821;10;10;2;
130822;21;17;3;
130823;22;20;3;
130824;17;16;3;
130825;21;3;5;
130826;37;22;3;
130827;22;18;3;
130828;18;15;3;
130829;35;28;3;
130830;24;18;3;
130831;16;15;3;
130901;50;41;7;
130902;24;22;3;
130903;19;17;3;
130904;26;24;3;
130905;28;26;2;
130906;15;14;3;
130907;22;20;3;
130908;43;36;7;
130909;24;16;3;
130910;11;10;3;
130911;24;19;3;
130912;16;15;3;
130913;20;19;3;
130914;17;14;3;
130915;57;36;6;
130916;18;17;3;
130917;11;11;3;
130918;31;31;3;
130919;29;28;3;
130920;16;16;3;
130921;24;20;3;
130922;14;14;6;
130923;24;21;3;
130924;22;22;3;
130925;22;21;3;
130926;23;17;3;
130927;15;15;3;
130928;19;18;3;
130929;19;7;5;
130930;23;19;3;
131001;26;22;3;
131002;20;19;3;
131003;25;25;3;
131004;23;21;3;
131005;24;20;3;
131006;57;44;6;
131007;14;13;3;
131008;35;30;3;
131009;2;2;2;
131010;8;5;3;
131011;23;21;3;
131012;29;26;3;
131013;66;55;6;
131014;11;10;3;
131015;9;9;2;
131016;3;3;3;
131017;21;19;3;
131018;11;11;3;
131019;15;15;3;
131020;4;4;7;
131021;25;21;3;
131022;20;20;3;
131023;10;10;3;
131024;14;13;3;
131025;22;21;3;
131026;17;16;3;
131027;43;33;7;
131028;16;12;3;
131029;24;22;3;
131030;12;12;2;
131031;18;17;3;
131101;18;16;3;
131102;29;24;3;
131103;0;0;5;
131104;10;9;3;
131105;24;23;3;
131106;15;7;2;
131107;16;16;3;
131108;19;18;3;
131109;12;7;2;
131110;37;14;7;
131111;27;19;3;
131112;14;13;3;
131113;12;12;3;
131114;21;19;3;
131115;17;15;3;
131116;15;15;3;
131117;22;16;7;
131118;25;21;3;
131119;14;14;3;
131120;23;18;3;
131121;21;18;3;
131122;18;17;3;
131123;17;16;3;
131124;30;21;7;
131125;23;21;3;
131126;31;24;3;
131127;27;23;3;
131128;20;20;3;
131129;30;24;3;
131130;15;14;3;
131201;43;33;6;
131203;21;20;3;
131204;10;10;2;
131205;20;17;3;
131206;44;34;3;
131207;14;12;3;
131208;25;23;5;
131209;36;30;3;
131210;5;5;2;
131211;36;25;3;
131212;19;18;3;
131213;23;22;3;
131214;18;14;3;
131215;15;12;7;
131216;25;23;3;
131217;25;23;3;
131218;20;17;2;
131219;20;18;3;
131220;28;25;3;
131221;25;23;3;
131222;15;8;6;
131224;8;3;2;
131225;12;8;2;
131226;14;14;3;
131227;19;19;3;
131228;17;15;3;
131229;19;11;6;
131230;14;12;2;
131231;20;18;3;
131302;21;21;3;
131323;27;22;3;
140101;22;19;3;
140102;29;24;3;
140103;22;21;3;
140104;18;17;3;
140105;45;34;6;
140106;10;10;3;
140107;23;20;3;
140108;16;16;3;
140109;13;11;3;
140110;17;14;3;
140111;23;17;3;
140112;11;11;5;
140113;12;12;3;
140114;20;17;3;
140115;8;8;3;
140116;18;15;3;
140117;23;20;3;
140118;19;14;3;
140119;48;42;7;
140120;11;10;3;
140121;8;8;2;
140122;8;7;3;
140123;13;12;3;
140124;23;20;3;
140125;16;14;3;
140126;6;6;6;
140127;13;11;3;
140128;20;18;3;
140129;15;14;3;
140131;30;29;3;
140201;18;11;3;
140202;34;12;7;
140203;24;24;3;
140204;15;13;3;
140205;12;9;3;
140206;12;12;3;
140207;22;21;3;
140208;25;24;3;
140209;60;47;7;
140210;22;22;3;
140211;11;11;2;
140212;19;16;3;
140213;9;9;3;
140214;23;21;3;
140215;18;17;3;
140216;48;32;7;
140217;14;9;3;
140218;24;21;3;
140219;22;20;3;
140220;25;22;3;
140221;27;25;3;
140222;10;9;3;
140223;48;42;6;
